question_id,question,answer1_id,answer1,answer2_id,answer2
042bb7019f583cebe3290795149fdc70412ad813," ""in the story ",042bb7019f583cebe3290795149fdc70412ad813, alexei soon shows that he has a temper. ,042bb7019f583cebe3290795149fdc70412ad813, alexei soon shows that he has a temper. 
042bb7019f583cebe3290795149fdc70412ad813," ""in one sentence ",14fc0de61e9e8044764da1fb9f647d8ceb60e561, the sentence is open to interpretation. ,14fc0de61e9e8044764da1fb9f647d8ceb60e561, the sentence is open to interpretation. 
042bb7019f583cebe3290795149fdc70412ad813, why did john want to take nadia to the police after yuri and alexei left with the money? ,042bb7019f583cebe3290795149fdc70412ad813, nadia  yuri  and alexei are criminals  and alexei is actually nadia s boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. 
042bb7019f583cebe3290795149fdc70412ad813, why did yuri and alexei leave nadia behind? ,042bb7019f583cebe3290795149fdc70412ad813, nadia  yuri  and alexei are criminals  and alexei is actually nadia s boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. 
042bb7019f583cebe3290795149fdc70412ad813, what country did nadia's cousin and friend visit her from? ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, later on a man she introduces as her cousin yuri (mathieu kassovitz) and his friend alexei (vincent cassel) turn up to celebrate her birthday. 
042bb7019f583cebe3290795149fdc70412ad813, who is sophia? ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813," ""what did john learn about nadia ",042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813, why did alexei kidnap nadia from the airport? ,042bb7019f583cebe3290795149fdc70412ad813, he leaves her at the airport  where she is kidnapped by alexei â who now wants nadia to have the baby. ,042bb7019f583cebe3290795149fdc70412ad813, he leaves her at the airport where she is kidnapped by alexei â who now wants nadia to have the baby. 
042bb7019f583cebe3290795149fdc70412ad813, where did john and sophia go to from the airport? ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813," ""why did sophia go to russia with alexei ",042bb7019f583cebe3290795149fdc70412ad813, john  disguised as alexei  leaves for russia with sophia. ,042bb7019f583cebe3290795149fdc70412ad813, alexei soon shows that he has a temper. 
042bb7019f583cebe3290795149fdc70412ad813, what is john's job? ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813, how does john get the money needed to pay the ransom for nadia? ,042bb7019f583cebe3290795149fdc70412ad813, after a violent altercation  alexei holds nadia hostage and demands a ransom from john. ,042bb7019f583cebe3290795149fdc70412ad813, after a violent altercation alexei holds nadia hostage and demands a ransom from john. 
042bb7019f583cebe3290795149fdc70412ad813, why does alexei leave nadia behind? ,042bb7019f583cebe3290795149fdc70412ad813, nadia  yuri  and alexei are criminals  and alexei is actually nadia s boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. 
042bb7019f583cebe3290795149fdc70412ad813, what was john tied to in the motel? ,042bb7019f583cebe3290795149fdc70412ad813, they take him prisoner  strip him down to his underpants  and tie him to a toilet in a motel. ,042bb7019f583cebe3290795149fdc70412ad813, they take him prisoner strip him down to his underpants and tie him to a toilet in a motel. 
042bb7019f583cebe3290795149fdc70412ad813, why does john take nadia to turn her into the police? ,042bb7019f583cebe3290795149fdc70412ad813, john takes nadia to turn her into the police hoping to clear his name as a wanted bank robber. ,042bb7019f583cebe3290795149fdc70412ad813, john takes nadia to turn her into the police hoping to clear his name as a wanted bank robber. 
042bb7019f583cebe3290795149fdc70412ad813, where does john leave nadia after deciding against turning her into the police? ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813, why is nadia kidnapped by alexei? ,042bb7019f583cebe3290795149fdc70412ad813, he leaves her at the airport where she is kidnapped by alexei â who now wants nadia to have the baby. ,042bb7019f583cebe3290795149fdc70412ad813, he leaves her at the airport  where she is kidnapped by alexei â who now wants nadia to have the baby. 
042bb7019f583cebe3290795149fdc70412ad813, what is nadia's real name? ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813, who is john disguised as when he leaves with sophia to russia? ,042bb7019f583cebe3290795149fdc70412ad813, john  disguised as alexei  leaves for russia with sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813, what does john tie alexei to? ,042bb7019f583cebe3290795149fdc70412ad813, john rescues her tying alexei to a chair. ,042bb7019f583cebe3290795149fdc70412ad813, john rescues her  tying alexei to a chair. 
042bb7019f583cebe3290795149fdc70412ad813, what is john buckingham's job? ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
042bb7019f583cebe3290795149fdc70412ad813, in what city does buckingham work? ,042bb7019f583cebe3290795149fdc70412ad813, valid john buckingham (ben chaplin) a lonely st albans bank clerk orders a mail order bride nadia (nicole kidman) from russia on the internet. ,042bb7019f583cebe3290795149fdc70412ad813, alexei soon shows that he has a temper. 
042bb7019f583cebe3290795149fdc70412ad813, what does buckingham order on the internet? ,042bb7019f583cebe3290795149fdc70412ad813, valid john buckingham (ben chaplin) a lonely st albans bank clerk orders a mail order bride nadia (nicole kidman) from russia on the internet. ,042bb7019f583cebe3290795149fdc70412ad813, john disguised as alexei leaves for russia with sophia.john buckingham ( ben chaplin )  a lonely st albans bank clerk  orders a mail order bride nadia ( nicole kidman ) from russia on the internet. 
042bb7019f583cebe3290795149fdc70412ad813, what is the mail order bride's name? ,042bb7019f583cebe3290795149fdc70412ad813, valid john buckingham (ben chaplin) a lonely st albans bank clerk orders a mail order bride nadia (nicole kidman) from russia on the internet. ,042bb7019f583cebe3290795149fdc70412ad813, john disguised as alexei leaves for russia with sophia.john buckingham ( ben chaplin )  a lonely st albans bank clerk  orders a mail order bride nadia ( nicole kidman ) from russia on the internet. 
042bb7019f583cebe3290795149fdc70412ad813, where is the mail order bride from? ,042bb7019f583cebe3290795149fdc70412ad813, valid john buckingham (ben chaplin) a lonely st albans bank clerk orders a mail order bride nadia (nicole kidman) from russia on the internet. ,042bb7019f583cebe3290795149fdc70412ad813, john disguised as alexei leaves for russia with sophia.john buckingham ( ben chaplin )  a lonely st albans bank clerk  orders a mail order bride nadia ( nicole kidman ) from russia on the internet. 
042bb7019f583cebe3290795149fdc70412ad813, who shows up to celebrate nadia's birthday? ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, later on a man she introduces as her cousin yuri (mathieu kassovitz) and his friend alexei (vincent cassel) turn up to celebrate her birthday. 
042bb7019f583cebe3290795149fdc70412ad813, who does alexei hold hostage? ,042bb7019f583cebe3290795149fdc70412ad813, after a violent altercation alexei holds nadia hostage and demands a ransom from john. ,042bb7019f583cebe3290795149fdc70412ad813, after a violent altercation  alexei holds nadia hostage and demands a ransom from john. 
042bb7019f583cebe3290795149fdc70412ad813, what does buckingham do to pay the ransom for nadia? ,042bb7019f583cebe3290795149fdc70412ad813, after a violent altercation alexei holds nadia hostage and demands a ransom from john. ,042bb7019f583cebe3290795149fdc70412ad813, after a violent altercation  alexei holds nadia hostage and demands a ransom from john. 
042bb7019f583cebe3290795149fdc70412ad813, what does buckingham realize after he robs the bank and pays ransom? ,042bb7019f583cebe3290795149fdc70412ad813, after the ransom is paid he realises that he has been the victim of an elaborate con. ,042bb7019f583cebe3290795149fdc70412ad813, after the ransom is paid  he realises that he has been the victim of an elaborate con. 
042bb7019f583cebe3290795149fdc70412ad813, what is nadia's real name? ,042bb7019f583cebe3290795149fdc70412ad813, nadia yuri and alexei are criminals and alexei is actually nadia's boyfriend. ,042bb7019f583cebe3290795149fdc70412ad813, nadia informs john that her real name is sophia. 
0434145d9284423a36a714fc55246ed0bdc39a82, what is marty piletti's occupation? ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, in what city did marty live? ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, who does marty live with? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, at what ballroom do marty and clara meet? ,0434145d9284423a36a714fc55246ed0bdc39a82, after being harassed by his mother into going to the stardust ballroom one saturday night marty connects with clara (betsy blair) a plain schoolteacher who is quietly weeping on the roof after being callously abandoned at the ballroom by her blind date. ,0434145d9284423a36a714fc55246ed0bdc39a82, after being harassed by his mother into going to the stardust ballroom one saturday night  marty connects with clara ( betsy blair )  a plain schoolteacher who is quietly weeping on the roof after being callously abandoned at the ballroom by her blind date. 
0434145d9284423a36a714fc55246ed0bdc39a82, why was clara crying when she first met marty? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, who is catherine to marty? ,0434145d9284423a36a714fc55246ed0bdc39a82, meanwhile his cranky busybody widowed aunt catherine (augusta ciolli) moves in to live with marty and his mother. ,0434145d9284423a36a714fc55246ed0bdc39a82, meanwhile  his cranky  busybody widowed aunt catherine ( augusta ciolli ) moves in to live with marty and his mother. 
0434145d9284423a36a714fc55246ed0bdc39a82, on what night of the week did marty and clara first meet? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, what transportation did marty use to take clara home? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, what is clara's occupation? ,0434145d9284423a36a714fc55246ed0bdc39a82, that s too bad ! ,3d20c51d711c74ec6eedf15e7550f70ed6d17e6f, wieland having escaped from prison arrives at clara's house and tries to kill her. 
0434145d9284423a36a714fc55246ed0bdc39a82, from where does marty make his phone call to clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, marty closes the phone booth's door when clara answers the phone. ,0434145d9284423a36a714fc55246ed0bdc39a82, marty closes the phone booth s door when clara answers the phone. 
0434145d9284423a36a714fc55246ed0bdc39a82," ""in the beginning of the story ",0434145d9284423a36a714fc55246ed0bdc39a82, that s too bad ! ,0434145d9284423a36a714fc55246ed0bdc39a82, you do n't like her ? 
0434145d9284423a36a714fc55246ed0bdc39a82, who does marty connect with at the ball? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, what promise did marty make to clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, what does aunt catherine warn marty's mother about? ,0434145d9284423a36a714fc55246ed0bdc39a82, fearing that marty's romance could spell her abandonment his mother belittles clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, meanwhile  his cranky  busybody widowed aunt catherine ( augusta ciolli ) moves in to live with marty and his mother. 
0434145d9284423a36a714fc55246ed0bdc39a82," ""after meeting clara ",0434145d9284423a36a714fc55246ed0bdc39a82, that s too bad ! ,0434145d9284423a36a714fc55246ed0bdc39a82, you do n't like her ? 
0434145d9284423a36a714fc55246ed0bdc39a82, how does marty's mother treat clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, fearing that marty's romance could spell her abandonment his mother belittles clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, marty's friends with an undercurrent of envy deride clara for her plainness and try to convince him to forget her and to remain with them unmarried in their fading youth. 
0434145d9284423a36a714fc55246ed0bdc39a82, how does marty feel about the time he spent with clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, wat will marty do if he has enough good times with clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, well  all i know is i had a good time last night ! ,0434145d9284423a36a714fc55246ed0bdc39a82, well all i know is i had a good time last night! 
0434145d9284423a36a714fc55246ed0bdc39a82," ""at the end of the story ",0434145d9284423a36a714fc55246ed0bdc39a82, that s too bad ! ,0434145d9284423a36a714fc55246ed0bdc39a82, you do n't like her ? 
0434145d9284423a36a714fc55246ed0bdc39a82, what does marty think of himself? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, where does marty live in? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, how old is marty? ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. ,0434145d9284423a36a714fc55246ed0bdc39a82, she warns his mother that marty will soon marry and cast her aside. 
0434145d9284423a36a714fc55246ed0bdc39a82, where does marty meet clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, why was clara weeping when marty meets her on the roof? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, at what time does marty promise to call clara the next day? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, who moves into marty's home? ,0434145d9284423a36a714fc55246ed0bdc39a82, fearing that marty's romance could spell her abandonment his mother belittles clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, that s too bad ! 
0434145d9284423a36a714fc55246ed0bdc39a82, what does aunt catherine warns marty's mother of? ,0434145d9284423a36a714fc55246ed0bdc39a82, fearing that marty's romance could spell her abandonment his mother belittles clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, meanwhile his cranky busybody widowed aunt catherine (augusta ciolli) moves in to live with marty and his mother. 
0434145d9284423a36a714fc55246ed0bdc39a82, what does marty's mother do in the fear of abandonment? ,0434145d9284423a36a714fc55246ed0bdc39a82, fearing that marty's romance could spell her abandonment his mother belittles clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, fearing that marty s romance could spell her abandonment  his mother belittles clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, where does marty go at the end to call clara? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. 
0434145d9284423a36a714fc55246ed0bdc39a82, what is clara doing when marty calls her? ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends marty doesn't call clara. ,0434145d9284423a36a714fc55246ed0bdc39a82, harangued into submission by the pull of his friends  marty does n't call clara. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who is dragon? ,04954299c7b6bdc7b31b951bc0daa277353576a9, to move the frisby home the rats have to drug dragon as it is too dangerous to work in the open without any place to hide. ,04954299c7b6bdc7b31b951bc0daa277353576a9, to move the frisby home  the rats have to drug dragon as it is too dangerous to work in the open without any place to hide. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who killed mr. frisby? ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby is the widowed head of a family of field mice. ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby obtains medicine from her friend mr. ages  an older white mouse. 
04954299c7b6bdc7b31b951bc0daa277353576a9, why do the rats agree to help ms. frisby? ,04954299c7b6bdc7b31b951bc0daa277353576a9, he suggests that mrs. frisby seek help from the rats who live in a rosebush near her. ,04954299c7b6bdc7b31b951bc0daa277353576a9, he suggests that mrs. frisby seek help from the rats who live in a rosebush near her. 
04954299c7b6bdc7b31b951bc0daa277353576a9, why did ms. frisby volunteer to drug dragon? ,04954299c7b6bdc7b31b951bc0daa277353576a9, to move the frisby home  the rats have to drug dragon as it is too dangerous to work in the open without any place to hide. ,04954299c7b6bdc7b31b951bc0daa277353576a9, to move the frisby home the rats have to drug dragon as it is too dangerous to work in the open without any place to hide. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who put ms. frisby in a cage? ,04954299c7b6bdc7b31b951bc0daa277353576a9, at night  justin ( one of the rats ) comes to save mrs. frisby and manages to get her out of the cage. ,04954299c7b6bdc7b31b951bc0daa277353576a9, at night justin (one of the rats) comes to save mrs. frisby and manages to get her out of the cage. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who saves ms. frisby from the cage? ,04954299c7b6bdc7b31b951bc0daa277353576a9, at night  justin ( one of the rats ) comes to save mrs. frisby and manages to get her out of the cage. ,04954299c7b6bdc7b31b951bc0daa277353576a9, at night justin (one of the rats) comes to save mrs. frisby and manages to get her out of the cage. 
04954299c7b6bdc7b31b951bc0daa277353576a9, why does ms. frisby need their house moved? ,04954299c7b6bdc7b31b951bc0daa277353576a9, frisby is the widowed head of a family of field mice. ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby is the widowed head of a family of field mice. 
04954299c7b6bdc7b31b951bc0daa277353576a9, why do 10 rats stay behind when the other evacuate? ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move ten rats stay behind so the exterminators would not think the rat hole has been abandoned. ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move  ten rats stay behind so the exterminators would not think the rat hole has been abandoned. 
04954299c7b6bdc7b31b951bc0daa277353576a9, how many rats escape the gases? ,04954299c7b6bdc7b31b951bc0daa277353576a9, when the exterminators fill the rat hole with poisonous gas  eight of the ten rats manage to escape  while two rats die in the hole. ,04954299c7b6bdc7b31b951bc0daa277353576a9, when the exterminators fill the rat hole with poisonous gas eight of the ten rats manage to escape while two rats die in the hole. 
04954299c7b6bdc7b31b951bc0daa277353576a9, how did the rats know they were going to be exterminated? ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move ten rats stay behind so the exterminators would not think the rat hole has been abandoned. ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move  ten rats stay behind so the exterminators would not think the rat hole has been abandoned. 
04954299c7b6bdc7b31b951bc0daa277353576a9, what happened to timothy's father? ,04954299c7b6bdc7b31b951bc0daa277353576a9, normally she would move her family but timothy would not survive the cold trip to their summer home. ,04954299c7b6bdc7b31b951bc0daa277353576a9, normally she would move her family  but timothy would not survive the cold trip to their summer home. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who helped the rats escape from nimh? ,04954299c7b6bdc7b31b951bc0daa277353576a9, jonathan frisby and mr. ages were the only two survivors of a group of eight mice who had been part of the experiments at nimh  and made the rats ' escape possible. ,04954299c7b6bdc7b31b951bc0daa277353576a9, jonathan frisby and mr. ages were the only two survivors of a group of eight mice who had been part of the experiments at nimh and made the rats' escape possible. 
04954299c7b6bdc7b31b951bc0daa277353576a9, when does the owl agree to help timothy get moved? ,04954299c7b6bdc7b31b951bc0daa277353576a9, jeremy suggests she seek help in moving timothy from an owl who dwells in the forest. ,04954299c7b6bdc7b31b951bc0daa277353576a9, jeremy suggests she seek help in moving timothy from an owl who dwells in the forest. 
04954299c7b6bdc7b31b951bc0daa277353576a9, how did nicodemus learn to read? ,04954299c7b6bdc7b31b951bc0daa277353576a9, nicodemus also tells mrs. frisby about the plan  which is to abandon their lifestyle of dependence on humans  which some rats regard as theft  for a new  independent farming colony. ,04954299c7b6bdc7b31b951bc0daa277353576a9, nicodemus also tells mrs. frisby about the plan which is to abandon their lifestyle of dependence on humans which some rats regard as theft for a new independent farming colony. 
04954299c7b6bdc7b31b951bc0daa277353576a9, why are some rats interested in establishing a new farming colony? ,04954299c7b6bdc7b31b951bc0daa277353576a9, nicodemus also tells mrs. frisby about the plan which is to abandon their lifestyle of dependence on humans which some rats regard as theft for a new independent farming colony. ,04954299c7b6bdc7b31b951bc0daa277353576a9, nicodemus also tells mrs. frisby about the plan  which is to abandon their lifestyle of dependence on humans  which some rats regard as theft  for a new  independent farming colony. 
04954299c7b6bdc7b31b951bc0daa277353576a9, when did billy catch mrs. frisby? ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby is the widowed head of a family of field mice. ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby obtains medicine from her friend mr. ages an older white mouse. 
04954299c7b6bdc7b31b951bc0daa277353576a9, when did people become interested in the rat colony on mr. fitzgibbons' farm? ,04954299c7b6bdc7b31b951bc0daa277353576a9, this has attracted the attention of a group of men (who never identify themselves) who have offered to exterminate the rat colony on fitzgibbon's land free of charge for him. ,04954299c7b6bdc7b31b951bc0daa277353576a9, while captured  mrs. frisby overhears the fitzgibbons discussing an incident at a nearby hardware store in which a group of rats were electrocuted after seemingly attempting to steal a small motor. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who rescued timothy's mother from the cage? ,04954299c7b6bdc7b31b951bc0daa277353576a9, unfortunately she is caught by the family's son billy who puts her in a cage. ,04954299c7b6bdc7b31b951bc0daa277353576a9, unfortunately  she is caught by the family s son  billy  who puts her in a cage. 
04954299c7b6bdc7b31b951bc0daa277353576a9, how did the rats fool the exterminators? ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move  ten rats stay behind so the exterminators would not think the rat hole has been abandoned. ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move ten rats stay behind so the exterminators would not think the rat hole has been abandoned. 
04954299c7b6bdc7b31b951bc0daa277353576a9, where was the farm cat's bowl? ,04954299c7b6bdc7b31b951bc0daa277353576a9, however mr. ages has a broken leg and cannot dash to dragon's bowl to put in the drug. ,04954299c7b6bdc7b31b951bc0daa277353576a9, on the return journey she saves the life of jeremy a young crow from dragon the farmer's cat the same cat who had killed her husband jonathan. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who is the head of the field mice? ,04954299c7b6bdc7b31b951bc0daa277353576a9, frisby is the widowed head of a family of field mice. ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby is the widowed head of a family of field mice. 
04954299c7b6bdc7b31b951bc0daa277353576a9, what ailment does timothy have? ,04954299c7b6bdc7b31b951bc0daa277353576a9, normally she would move her family but timothy would not survive the cold trip to their summer home. ,04954299c7b6bdc7b31b951bc0daa277353576a9, normally she would move her family  but timothy would not survive the cold trip to their summer home. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who is the farmer on the property? ,04954299c7b6bdc7b31b951bc0daa277353576a9, it is not revealed exactly who these two are. ,04954299c7b6bdc7b31b951bc0daa277353576a9, it is not revealed exactly who these two are. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who gives mrs. frisby medication for timothy? ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby s son  timothy  is ill with pneumonia just as the farmer mr. fitzgibbon begins preparation for spring plowing in the garden where the frisby family lives. ,04954299c7b6bdc7b31b951bc0daa277353576a9, once timothy recovers  mrs. frisby and her family move to their summer home  and martin makes plans to visit the rats when they return to their winter home again. 
04954299c7b6bdc7b31b951bc0daa277353576a9, whose life does mrs. frisby save from the cat? ,04954299c7b6bdc7b31b951bc0daa277353576a9, at night  justin ( one of the rats ) comes to save mrs. frisby and manages to get her out of the cage. ,04954299c7b6bdc7b31b951bc0daa277353576a9, at night justin (one of the rats) comes to save mrs. frisby and manages to get her out of the cage. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who is the leader of the rats? ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move  ten rats stay behind so the exterminators would not think the rat hole has been abandoned. ,04954299c7b6bdc7b31b951bc0daa277353576a9, as the others move ten rats stay behind so the exterminators would not think the rat hole has been abandoned. 
04954299c7b6bdc7b31b951bc0daa277353576a9," ""what rat left the colony because they disagreed with """"the plan""""?"" ",04954299c7b6bdc7b31b951bc0daa277353576a9, one rat  jenner  disagreed vehemently with the plan and left the colony with a group of followers at some point prior to mrs. frisby s arrival. ,04954299c7b6bdc7b31b951bc0daa277353576a9, one rat jenner disagreed vehemently with the plan and left the colony with a group of followers at some point prior to mrs. frisby's arrival. 
04954299c7b6bdc7b31b951bc0daa277353576a9, who catches mrs. frisby? ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby is the widowed head of a family of field mice. ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby obtains medicine from her friend mr. ages  an older white mouse. 
04954299c7b6bdc7b31b951bc0daa277353576a9, where does billy put mrs. frisby? ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby is the widowed head of a family of field mice. ,04954299c7b6bdc7b31b951bc0daa277353576a9, mrs. frisby obtains medicine from her friend mr. ages  an older white mouse. 
04954299c7b6bdc7b31b951bc0daa277353576a9," ""out of the 10 rats in the hole ",04954299c7b6bdc7b31b951bc0daa277353576a9, when the exterminators fill the rat hole with poisonous gas eight of the ten rats manage to escape while two rats die in the hole. ,04954299c7b6bdc7b31b951bc0daa277353576a9, when the exterminators fill the rat hole with poisonous gas  eight of the ten rats manage to escape  while two rats die in the hole. 
04c16e307a71d8af0af39d10542144f7c059f17c, what does it say will happen in time to standing armies? ,09c9afb4abbd6064c1f26c3632edbe6d92a34206, before anything can happen a busload of school children arrives. ,09c9afb4abbd6064c1f26c3632edbe6d92a34206, before anything can happen  a busload of school children arrives. 
